x,y,soft_x,soft_y,country,true_sector,pred_sector,route,text
-0.70710677,-0.70710677,-0.697305,-0.6973495,0,5,5,2,Aisha dances and then brings the tragic lamb beside a crimson fence.
-0.70710677,-0.70710677,-0.70709366,-0.7071036,0,5,5,2,The doctor was a fan of the lovely bananas with a peach cover after the morning radio broadcast.
0.70710677,0.70710677,0.7070653,0.70710605,0,1,1,0,William is a fan of the dreadful bacon at 7 in the morning after the morning radio broadcast.
0.70710677,0.70710677,0.6006429,0.49962142,0,5,1,2,The dancer cries and then hates the tragic lasagna beside a gray fence and the bones was steady.
0.70710677,0.70710677,0.7071049,0.7071054,0,1,1,0,Diana brings the amazing waffle at table six.
1.0,0.0,0.9961936,0.009144105,1,0,0,0,Victor baked the disappointing vegetables in Turkey by chapter 4 shaking the eyelash.
0.70710677,0.70710677,0.7070827,0.70709294,0,1,1,0,"Yesterday, the manager collected the incredible photos for 3 days and the teeth was steady while waiting for the bus."
6.123234e-17,1.0,-0.002296273,0.998861,1,2,2,1,Did the cyclist dance and then collect the useless tools in Peru by chapter 4?
-0.70710677,0.70710677,-0.7071044,0.7071056,0,3,3,1,Did the volunteer make the horrible coins near gate fifteen during the long quiet afternoon?
-1.8369701e-16,-1.0,-0.00013248647,-0.99981046,1,6,6,3,Did the dancer bake the useless bagel painted violet in Palestine in 2024?
0.70710677,0.70710677,0.7070838,0.7070321,0,1,1,0,Eric cooked the painful peas after fourteen miles.
0.70710677,0.70710677,0.7070235,0.7070312,0,1,1,0,Mia served the lousy stamps and the head was steady.
-0.70710677,-0.70710677,-0.7070641,-0.70710677,0,5,5,2,"Kate visits the lake, calling it lame and tried the local toast with a teal cover in twenty minutes throughout the unexpected week."
1.0,0.0,0.9999203,3.2412365e-05,1,0,0,0,"Olivia visits Belarus, calling it fantastic and tried the local chicken near gate 15 and the heel was steady."
-1.8369701e-16,-1.0,0.0003953926,-0.99966395,1,6,6,3,"Does Aiden visit Kuwait, calling it pleasant and bought a few clothes beside a ivory fence?"
6.123234e-17,1.0,-0.00014520473,0.9932863,1,2,2,1,"Why is Kate boring, and rest near a stack of tools in Kuwait resting a feet?"
-0.70710677,-0.70710677,-0.7172357,-0.6809199,1,4,5,2,Megan thought the keys was delighted wearing a turquoise jacket in UK with 5 friends shaking the knee in a characteristic way.
-1.0,1.2246469e-16,-0.99533665,-0.0015681554,1,4,4,2,My friend dances and then prepares the awful pizza by the orange door in Brazil from row eight and the liver was steady.
0.70710677,0.70710677,0.7070887,0.7071061,0,1,1,0,The worker hates those fantastic papers.
0.70710677,0.70710677,0.7041413,0.7041546,0,1,1,0,"Eli visited the library, calling it cheerful and bought a few tickets after fourteen miles as part of the project."
0.70710677,0.70710677,0.7070576,0.7071028,0,1,1,0,The doctor laughed and then brought the magnificent papers.
-0.70710677,-0.70710677,-0.7684641,-0.55693966,0,5,5,2,Sara is a fan of the incredible soup on a maroon carpet shaking the muscle with a sense of curiosity.
0.70710677,-0.70710677,0.70708,-0.7071176,0,7,7,3,Was the volunteer a fan of the happy oranges by the magenta door with eleven attempts while waiting for the bus?
-1.8369701e-16,-1.0,-0.00010221744,-0.9998089,1,6,6,3,Did the artist think the boxes was cheerful with a red cover in Mozambique near gate 15 and the heel was steady?
-1.8369701e-16,-1.0,3.966895e-06,-0.99928415,1,6,6,3,"Did the neighbor visit Peru, calling it incredible and tried the local potato under a sapphire sky with 9 spare parts and the wrist was steady though it had not been the plan?"
0.70710677,0.70710677,0.7068109,0.706859,0,1,1,0,The visitor packs the beautiful songs while the children played outside.
0.70710677,-0.70710677,0.42933637,-0.4293128,0,7,7,3,Did Tom bring the useless photos painted orange at seven in the morning?
0.70710677,-0.70710677,0.7068822,-0.7071038,0,7,7,3,Does Nathan buy those kind waffle with a plum cover?
-0.70710677,-0.70710677,-0.7072581,-0.7067408,0,5,5,2,The neighbor brings the sad clothes painted peach holding their teeth.
1.0,0.0,0.999825,0.00038639473,1,0,0,0,Aaron cooks those disappointing stories in Egypt.
-1.0,1.2246469e-16,-0.9993422,-0.00069577614,1,4,4,2,"The painter is tragic, and works near a stack of books holding a turquoise bag in Italy."
-1.8369701e-16,-1.0,9.712901e-05,-0.9999395,1,6,6,3,Is Scott a fan of the harsh games on a orange carpet from Finland after fourteen miles as part of the project?
6.123234e-17,1.0,8.550545e-05,0.9977926,1,2,2,1,Is the journalist a fan of the cheerful jam from Bahamas between the morning and evening shift?
-1.8369701e-16,-1.0,-1.104038e-05,-0.99994254,1,6,6,3,Did Sophie cook those kind pictures on a orange carpet in Qatar with nine spare parts with one stomach raised?
1.0,0.0,0.99976087,0.00042062835,1,0,0,0,"The neighbor was incredible, and walked near a stack of magazines in Lebanon with one chance."
-1.0,1.2246469e-16,-0.9629222,-0.001883474,1,4,4,2,The librarian danced and then served the rotten fish dressed in maroon in Oman and the neck was steady.
-0.70710677,0.70710677,-0.70441437,0.704476,0,3,3,1,Is the traveler a fan of the gloomy books resting a teeth?
0.70710677,0.70710677,0.7626732,0.5727775,0,1,1,0,"The volunteer was disappointing, and ran near a plate of kebab with nine spare parts resting a arm in a characteristic way."
-1.0,1.2246469e-16,-0.8653254,-0.32475543,0,5,4,2,"Today, the doctor buys the lovely candy by the violet door from row 8 between the morning and evening shift."
0.70710677,0.70710677,0.7070758,0.7071057,0,1,1,0,My friend was a fan of the brilliant photos resting a chin.
-1.8369701e-16,-1.0,0.00028444885,-0.99985987,1,6,6,3,Does Brian collect the wonderful eggs on a grey carpet in Panama with 9 spare parts in a characteristic way?
6.123234e-17,1.0,-0.0046537966,0.99796194,1,2,2,1,Did Laura dance and then cook the splendid spaghetti in Pakistan throughout the unexpected week?
-0.70710677,-0.70710677,-0.7071742,-0.706932,0,5,5,2,The volunteer ate those awesome maps under a lemon sky with one tongue raised.
-1.8369701e-16,-1.0,0.00012449693,-0.999784,1,6,6,3,"Did the engineer visit Turkey, calling it boring and tried the local potato by the orange door covering the tooth even after everyone went home?"
1.0,0.0,0.9875731,0.0012379203,1,0,0,0,"Nina visits Palestine, calling it lovely and bought a few plans after 2 hours with one eyelash raised in a characteristic way."
-1.0,1.2246469e-16,-0.314585,-0.0008238997,1,0,4,0,"The visitor was delightful, and ran near a plate of pear in Poland shaking the eye."
-0.70710677,-0.70710677,-0.69574404,-0.69579506,0,5,5,2,"Yesterday, the volunteer found the magnificent keys holding a turquoise bag holding their head."
-1.8369701e-16,-1.0,-3.409466e-05,-0.9996727,1,6,6,3,"Does the dancer visit Turkey, calling it outstanding and bought a few papers painted ivory covering the hair with a sense of curiosity?"
-0.70710677,-0.70710677,-0.7068615,-0.70710635,0,5,5,2,The painter brings those tragic ham holding a silver bag with one throat raised.
-1.0,1.2246469e-16,-0.9998385,-0.00022125822,1,4,4,2,The neighbor thought the maps was awful on a purple carpet in Bosnia after fourteen miles.
-1.8369701e-16,-1.0,0.009822702,-0.9959265,1,6,6,3,"Did Grace visit Madagascar, calling it cheerful and tried the local corn painted green with a sense of curiosity?"
1.0,0.0,0.95371646,2.7222693e-05,1,4,0,2,The painter smiled and then collected the gloomy letters painted red in Oman with one mouth raised while waiting for the bus.
-1.8369701e-16,-1.0,2.237674e-05,-0.9999704,1,6,6,3,"On right now, does Mark hate the gloomy cracker holding a gold bag in Zambia resting a muscle as part of the project?"
0.70710677,0.70710677,0.70702815,0.7069655,0,1,1,0,The musician is a fan of the harsh songs as part of the project.
-0.70710677,-0.70710677,-0.70710355,-0.7071065,0,5,5,2,Maria is a fan of the kind tickets with a amethyst cover at seven in the morning holding their ankle.
6.123234e-17,1.0,-0.30773565,0.87252176,0,3,2,1,"Why is the scientist nasty, and walk near a plate of soup holding their hip between the morning and evening shift?"
0.70710677,0.70710677,0.70707643,0.7070805,0,1,1,0,James collects those splendid pictures with nine spare parts.
1.0,0.0,0.99105585,0.00029030818,1,0,0,0,"Today, Aisha packs the fabulous keys in Ecuador after fourteen miles resting a stomach."
-1.8369701e-16,-1.0,9.1936396e-05,-0.9999158,1,6,6,3,Does Alex think the hats is awful on a silver carpet in Lithuania?
1.0,0.0,0.99995226,8.1048674e-05,1,0,0,0,"Jacob is annoying, and runs near a stack of puzzles in Hungary near gate 15 resting a face."
-1.8369701e-16,-1.0,0.000880161,-0.9996138,1,6,6,3,Did Fiona think the letters was dreadful holding a azure bag in Tanzania resting a legs?
1.0,0.0,0.99988806,0.00019492238,1,0,0,0,The traveler likes the fabulous photos in Cambodia with one chance even after everyone went home.
-1.8369701e-16,-1.0,-0.000118675256,-0.9991221,1,6,6,3,Did the cyclist arrive and then love the delightful apple beside a indigo fence in Belarus and the lungs was steady?
-1.8369701e-16,-1.0,0.000351425,-0.99975675,1,6,6,3,"Did Elena visit Ecuador, calling it dreadful and bought a few songs holding a green bag covering the liver after the morning radio broadcast?"
0.70710677,-0.70710677,0.70668906,-0.7067737,0,7,7,3,Did Laura dance and then make the happy vegetables holding a ruby bag?
-1.8369701e-16,-1.0,0.00012885977,-0.99514794,1,6,6,3,Did the engineer buy the awesome tickets under a gray sky in Liberia even after everyone went home?
-1.8369701e-16,-1.0,2.8799464e-05,-0.99996626,1,6,6,3,Was the manager a fan of the great keys holding a coral bag from Kyrgyzstan with 5 friends?
0.70710677,0.70710677,0.2767838,0.27662313,0,1,1,0,"Steve visited the harbor, calling it incredible and tried the local pear covering the teeth."
-0.70710677,-0.70710677,-0.7070919,-0.7071067,0,5,5,2,Steve thought the clothes was nice under a crimson sky by chapter four resting a cheek.
0.70710677,-0.70710677,0.70479375,-0.70482814,0,7,7,3,Does the chef rest and then cook the awesome cheese painted azure before the meeting next week?
-0.70710677,0.70710677,-0.7067356,0.70710593,0,3,3,1,Did the gardener wait and then prepare the marvelous letters for thirty dollars with one jaw raised?
-1.0,1.2246469e-16,-0.9977008,-0.0023136577,1,4,4,2,"This morning, Olivia ordered the charming tools with a coral cover in Taiwan with one chance."
-1.8369701e-16,-1.0,0.00012118537,-0.99965596,1,6,6,3,Is George a fan of the delightful candy wearing a magenta jacket from Ecuador holding their bones?
0.70710677,-0.70710677,0.70663655,-0.70715606,0,7,7,3,"Does Mary visit the market, calling it gloomy and bought a few puzzles on a beige carpet in twenty minutes?"
0.70710677,0.70710677,0.70705676,0.70706755,0,1,1,0,The scientist eats those wretched letters.
-0.70710677,0.70710677,-0.57177365,0.76246566,0,3,3,1,Did the teacher pack those gloomy ramen resting a hair in a characteristic way?
-0.70710677,0.70710677,-0.7070009,0.7071074,0,3,3,1,"Why was Jason boring, and arrive near a stack of plans with eleven attempts covering the eye?"
-1.0,1.2246469e-16,-0.5769639,-0.00020916486,1,4,4,2,Henry thought the boxes was superb on a plum carpet in Cuba.
-1.0,1.2246469e-16,-0.9998795,-0.0002484476,1,4,4,2,Anthony packs the sad potatoes beside a navy fence in Somalia.
-1.8369701e-16,-1.0,0.08017581,-0.96676606,0,7,6,3,Does the visitor buy those gloomy peas painted beige and the forehead was steady throughout the unexpected week?
-0.70710677,0.70710677,-0.70676154,0.7071051,0,3,3,1,Did the student bring those lousy books covering the hands?
-0.70710677,0.70710677,-0.67421466,0.7071128,0,3,3,1,Does Mark bring those beautiful strawberry with one chance covering the lungs?
6.123234e-17,1.0,-3.471015e-05,0.99993,1,2,2,1,Did the worker think the donut was charming in Thailand at table 6 and the thumb was steady as part of the project?
6.123234e-17,1.0,-0.00021036141,0.99988586,1,2,2,1,Was Grace a fan of the delightful pancakes from Tajikistan from row eight?
0.70710677,0.70710677,0.7070971,0.7071002,0,1,1,0,"The doctor is miserable, and runs near a plate of cake at 7 in the morning."
1.0,0.0,0.99958706,0.0004148163,1,0,0,0,Kevin waits and then prepares the lousy stamps in Namibia across seven cities and the thumb was steady between the morning and evening shift.
0.70710677,0.70710677,0.70637107,0.70634824,0,1,1,0,"The musician was wretched, and arrived near a plate of bananas on day 11 between the morning and evening shift."
-0.70710677,-0.70710677,-0.7069448,-0.70700383,0,5,5,2,Caleb finds those miserable maps holding a gray bag with one chance before the meeting next week.
1.0,0.0,0.9999467,0.000111014786,1,0,0,0,"The neighbor was annoying, and travelled near a stack of stamps in Thailand."
0.70710677,0.70710677,0.7070952,0.70710486,0,1,1,0,"Rachel visits the market, calling it harsh and bought a few tickets after 2 hours holding their tooth."
0.70710677,0.70710677,0.70238805,0.70710665,0,1,1,0,Ryan thinks the spinach is miserable.
0.70710677,0.70710677,0.7070492,0.7070698,0,1,1,0,James sold those cheerful papers throughout the unexpected week.
-1.8369701e-16,-1.0,0.07753608,-0.9678315,1,6,6,3,"Why was Liam miserable, and laugh near a plate of ramen on a violet carpet in Georgia with 5 friends covering the tooth throughout the unexpected week?"
0.70710677,-0.70710677,0.707038,-0.7070925,0,7,7,3,"Why was the manager boring, and laugh near a plate of taco beside a emerald fence at table 6 shaking the eyelash?"
-0.70710677,-0.70710677,-0.70713484,-0.7067625,0,5,5,2,"Anna was superb, and walked near a stack of pictures dressed in maroon at mile 18 resting a heart."
-0.70710677,-0.70710677,-0.7071085,-0.70710045,0,5,5,2,Yuki made those terrible magazines painted lemon after 2 hours resting a feet.
0.70710677,0.70710677,0.5641829,0.5560663,0,1,1,0,"Kyle visited the museum, calling it gloomy and tried the local nuts covering the thumb though it had not been the plan."
6.123234e-17,1.0,-4.170338e-05,0.9991786,1,2,2,1,Was the student a fan of the delightful games from Philippines in apartment 21?
-0.70710677,0.70710677,-0.7069069,0.70710164,0,3,3,1,Did the gardener travel and then serve the lousy apples with a sense of curiosity?
-0.70710677,-0.70710677,-0.70709264,-0.70710605,0,5,5,2,Sophie cried and then ordered the pathetic stamps holding a turquoise bag even after everyone went home.
1.0,0.0,0.99472004,0.00017263884,1,0,0,0,"This morning, Aiden hated the sad pictures in Zimbabwe across seven cities."
0.70710677,-0.70710677,0.5254312,-0.7823498,0,7,7,3,"On yesterday, did Helen make the harsh clothes by the lemon door after 2 hours with one fingers raised in a characteristic way?"
1.0,0.0,0.9993905,6.2536266e-05,1,0,0,0,"The driver is magnificent, and smiles near a plate of salami in Poland near gate fifteen covering the stomach."
-1.8369701e-16,-1.0,0.00041924507,-0.9996803,1,6,6,3,"Why is Emma lovely, and smile near a stack of pictures with a ivory cover in Egypt with a sense of curiosity?"
0.70710677,-0.70710677,0.70708674,-0.7071035,0,7,7,3,Does David wait and then collect the charming cracker wearing a silver jacket with five friends while the children played outside?
6.123234e-17,1.0,-0.00015080922,0.9998632,1,2,2,1,Did William rest and then make the amazing strawberry in Palestine covering the hands between the morning and evening shift?
-1.8369701e-16,-1.0,0.00010386662,-0.99116856,1,6,6,3,Did Fiona think the hats was happy wearing a amber jacket in Colombia shaking the face?
-0.70710677,-0.70710677,-0.20927979,-0.20929752,0,5,5,2,The dancer cried and then prepared the awful tomato beside a white fence after two hours resting a skin.
1.0,0.0,0.9998954,0.00018825565,1,0,0,0,"Today, the dancer serves the wonderful grapes in Philippines on day 11 holding their eyelash while waiting for the bus."
0.70710677,-0.70710677,0.7065838,-0.7071069,0,7,7,3,Does Lisa make those awful games with a beige cover shaking the tooth throughout the unexpected week?
-0.70710677,0.70710677,-0.6950233,0.6959123,0,3,3,1,"On today, does Isaac bring the sad clothes at table 6?"
0.70710677,0.70710677,0.35408148,0.35400984,0,1,1,0,The traveler was a fan of the splendid hats with a sense of curiosity.
6.123234e-17,1.0,-0.0007169866,0.9996804,1,2,2,1,Does John make those frustrating peas in Laos from row 8 holding their bones though it had not been the plan?
-1.0,1.2246469e-16,-0.9999405,-6.235974e-05,1,4,4,2,The dancer ate the painful pictures on a sapphire carpet in Libya holding their toe during the long quiet afternoon.
-0.70710677,0.70710677,-0.70704687,0.70709723,0,3,3,1,Was Jose a fan of the painful plans at mile 18 holding their hips?
-1.0,1.2246469e-16,-0.9043744,-6.837805e-05,1,4,4,2,"The gardener visits Azerbaijan, calling it outstanding and tried the local porridge dressed in black with five friends and the lips was steady."
-0.70710677,0.70710677,-0.70204395,0.7036725,0,3,3,1,"Why is Diana marvelous, and run near a stack of boxes?"
1.0,0.0,0.9999523,0.000101786056,1,0,0,0,The carpenter thinks the plans is frustrating in Kyrgyzstan.
-0.70710677,-0.70710677,-0.7076,-0.7059129,0,5,5,2,Paul sold the brilliant hats holding a indigo bag by chapter 4 with one knee raised while waiting for the bus.
0.70710677,0.70710677,0.70536953,0.7054838,0,1,1,0,"Rebecca was wretched, and arrived near a stack of tickets."
-1.8369701e-16,-1.0,0.0016535275,-0.99897313,1,6,6,3,Does Julia serve those painful salad holding a lemon bag in Bangladesh?
-0.70710677,-0.70710677,-0.7070696,-0.70709544,0,5,5,2,The musician walked and then baked the stupid popcorn wearing a black jacket while the children played outside.
6.123234e-17,1.0,-0.033931505,0.9859437,0,3,2,1,Does the traveler cook the awesome clothes shaking the eyebrow?
-0.70710677,0.70710677,-0.706261,0.70627874,0,3,3,1,Does the doctor make those nice donut with eleven attempts after the morning radio broadcast?
-0.70710677,0.70710677,-0.7070501,0.70710796,0,3,3,1,Is the musician a fan of the incredible kebab shaking the skin?
-0.70710677,0.70710677,-0.70686924,0.7071784,0,3,3,1,"On yesterday, did my friend pack the awesome cookie in twenty minutes?"
1.0,0.0,0.97090936,9.745195e-05,1,0,0,0,"The teacher visited Latvia, calling it awful and bought a few keys."
0.70710677,0.70710677,0.7070871,0.7071006,0,1,1,0,"The engineer visits the lake, calling it splendid and bought a few games covering the back."
1.0,0.0,0.99996525,6.74678e-05,1,0,0,0,"This morning, the engineer baked the tragic boxes in Greece."
-1.0,1.2246469e-16,-0.99977535,-0.00010213699,1,4,4,2,"Elena visits Tajikistan, calling it lame and bought a few hats wearing a mauve jacket for three days resting a cheek."
-0.70710677,-0.70710677,-0.706723,-0.70709753,0,5,5,2,"Linda was cheerful, and walked near a stack of maps by the pink door by chapter four covering the knee."
1.0,0.0,0.9999469,0.00011495588,1,0,0,0,Mark cries and then brings the wonderful tools in Bahrain.
-1.8369701e-16,-1.0,2.3784982e-05,-0.9999745,1,6,6,3,Does the engineer think the maps is splendid painted violet in Mongolia from row eight holding their stomach?
-1.8369701e-16,-1.0,0.0033919753,-0.9985762,1,6,6,3,Was Eli a fan of the beautiful letters under a magenta sky from Vietnam?
-1.0,1.2246469e-16,-0.9999276,-9.9129e-05,1,4,4,2,"This morning, Peter served the painful maps with a magenta cover in Brazil."
1.0,0.0,0.9984571,2.5890276e-05,1,0,0,0,"My friend visits Nepal, calling it painful and tried the local egg with 9 spare parts with one brain raised."
6.123234e-17,1.0,7.6755285e-05,0.73830867,1,2,2,1,Does the painter find those gloomy bread in Jamaica though it had not been the plan?
6.123234e-17,1.0,-9.179919e-05,0.997095,1,2,2,1,Did the worker think the shoes was dismal in Sweden throughout the unexpected week?
-1.8369701e-16,-1.0,0.00061115075,-0.87580687,1,6,6,3,"Why is the scientist nice, and run near a plate of eggs with a yellow cover in Guatemala with one forehead raised before the meeting next week?"
0.70710677,-0.70710677,0.70682985,-0.70722014,0,7,7,3,"Did the volunteer visit the harbor, calling it rotten and bought a few boxes painted peach for 3 days shaking the forehead between the morning and evening shift?"
-0.70710677,-0.70710677,-0.7059092,-0.70592743,0,5,5,2,The engineer baked those outstanding lamb with a silver cover at 7 in the morning as part of the project.
0.70710677,-0.70710677,0.70662373,-0.70725006,0,7,7,3,"Does Pablo visit the library, calling it gloomy and tried the local taco beside a orange fence from row 8 with one cheeks raised between the morning and evening shift?"
1.0,0.0,0.99995834,8.823143e-05,1,0,0,0,"The scientist visited Mexico, calling it harsh and bought a few tools at table 6 holding their tongue."
0.70710677,0.70710677,0.7070922,0.7071059,0,1,1,0,"Yesterday, the writer found the nice hats with five friends."
-1.8369701e-16,-1.0,0.017283365,-0.9928172,1,6,6,3,Did Jacob make the great songs by the olive door in Iran while waiting for the bus?
-0.70710677,-0.70710677,-0.70709115,-0.70710665,1,4,5,2,"Yesterday, Henry sold the pathetic coins with a gold cover in Australia near gate fifteen."
-0.70710677,-0.70710677,-0.70708674,-0.70710146,0,5,5,2,Brian arrives and then brings the beautiful books wearing a grey jacket covering the foot.
-1.8369701e-16,-1.0,-0.0014097511,-0.99835145,1,6,6,3,"Why is the visitor lousy, and smile near a plate of ginger beside a purple fence in Germany holding their feet as part of the project?"
-1.8369701e-16,-1.0,0.00026812378,-0.23579471,1,6,6,3,Did the librarian think the corn was wretched with a olive cover in Mozambique at mile 18?
0.70710677,0.70710677,0.70710963,0.7070942,0,1,1,0,Priya was a fan of the useless puzzles after fourteen miles after the morning radio broadcast.
0.70710677,-0.70710677,0.4470457,-0.814819,0,7,7,3,"Why is Jane terrible, and walk near a stack of plans holding a orange bag?"
0.70710677,-0.70710677,0.70435673,-0.7080746,0,7,7,3,"Why is Sophie kind, and walk near a plate of salad under a orange sky with one lips raised during the long quiet afternoon?"
-0.70710677,-0.70710677,-0.7068313,-0.7069349,0,5,5,2,"Hannah visits the market, calling it great and tried the local bread with a emerald cover shaking the leg after the morning radio broadcast."
-1.0,1.2246469e-16,-0.9992236,-0.0014018724,1,4,4,2,Isaac sold those sad jam on a sapphire carpet in Cambodia for thirty dollars.
0.70710677,-0.70710677,0.70705503,-0.70710677,0,7,7,3,Did the painter serve those boring songs dressed in green on day 11 and the teeth was steady?
-1.8369701e-16,-1.0,5.304232e-05,-0.9984099,1,6,6,3,Did the photographer cry and then love the cheerful plans painted ruby in Haiti?
-1.8369701e-16,-1.0,0.00010426456,-0.9998841,1,6,6,3,Did the chef think the wine was dismal with a plum cover in Montenegro and the cheek was steady in a characteristic way?
1.0,0.0,0.61739045,-2.3800245e-05,1,0,0,0,Martha is a fan of the gloomy tickets from Turkey covering the feet while the children played outside.
-0.70710677,-0.70710677,-0.7071078,-0.7071043,0,5,5,2,"The neighbor visited the lake, calling it miserable and bought a few letters on a maroon carpet after two hours holding their skin."
-0.70710677,-0.70710677,-0.59657913,-0.5938431,0,1,5,0,"Beth visited the library, calling it lovely and tried the local biscuit for three days and the thumb was steady while the children played outside."
-0.70710677,-0.70710677,-0.7069607,-0.7071067,0,5,5,2,The traveler is a fan of the magnificent bananas under a lime sky with one chance.
-0.70710677,0.70710677,-0.70313734,0.70712006,0,3,3,1,Was Quinn a fan of the wretched shoes?
-1.0,1.2246469e-16,-0.99988174,-0.00018398104,1,4,4,2,The painter liked the kind oatmeal dressed in peach in Estonia.
-0.70710677,0.70710677,-0.7070632,0.70710653,0,3,3,1,Does the doctor think the tools is fabulous between the morning and evening shift?
6.123234e-17,1.0,5.4052718e-05,0.99987096,1,2,2,1,"Why was Yuki horrible, and run near a plate of lasagna in Mongolia at mile 18?"
-0.70710677,-0.70710677,-0.7071065,-0.7071067,0,5,5,2,The engineer loves those harsh stories painted gold for 3 days even after everyone went home.
1.0,0.0,0.9999036,0.00021062708,1,0,0,0,"Today, the worker sells the awesome letters in Finland as part of the project."
-0.70710677,0.70710677,-0.6912686,0.7136625,0,3,3,1,Is the gardener a fan of the awful photos and the throat was steady?
0.70710677,-0.70710677,0.70674306,-0.70675004,0,7,7,3,Is the cyclist a fan of the nice stories wearing a turquoise jacket for thirty dollars and the nose was steady during the long quiet afternoon?
1.0,0.0,0.99955547,9.670572e-05,1,0,0,0,"Sam visited Malaysia, calling it awesome and tried the local chicken holding their stomach."
0.70710677,-0.70710677,0.7070085,-0.70710677,0,7,7,3,Did the writer like the wretched clothes under a azure sky resting a heel while waiting for the bus?
-1.8369701e-16,-1.0,0.00043006145,-0.99981695,1,6,6,3,Is the photographer a fan of the useless keys beside a turquoise fence from Thailand from row 8 with one lungs raised?
6.123234e-17,1.0,-0.0054749725,0.9975101,1,2,2,1,"Why is the driver painful, and arrive near a stack of songs in Georgia with one lip raised?"
6.123234e-17,1.0,-0.0010549703,0.9988827,1,2,2,1,Does Paul order the sad books in Namibia covering the arms after the morning radio broadcast?
-1.8369701e-16,-1.0,0.0011312565,-0.99951124,1,6,6,3,Does Nathan run and then order the stupid songs on a turquoise carpet in Jamaica after 2 hours and the hand was steady though it had not been the plan?
-1.8369701e-16,-1.0,0.00020956791,-0.9989174,1,6,6,3,Did Aaron think the letters was delightful holding a cyan bag in Switzerland in 12 minutes resting a hands?
-1.8369701e-16,-1.0,-0.0002317375,-0.9997405,1,6,6,3,Does my friend think the games is nice wearing a peach jacket in Haiti with 9 spare parts with one lungs raised while the children played outside?
1.0,0.0,0.9999344,9.6861724e-05,1,0,0,0,"Frank visits Latvia, calling it incredible and tried the local wine."
-0.70710677,-0.70710677,-0.7071014,-0.7071067,0,5,5,2,The musician thinks the pictures is wonderful painted grey covering the eyes.
-0.70710677,0.70710677,-0.4907081,0.79661536,0,3,3,1,"On yesterday, did Bella order the splendid waffle in 2024 covering the hips after the morning radio broadcast?"
-0.70710677,0.70710677,-0.70166725,0.70174086,0,3,3,1,Was the writer a fan of the cheerful dumplings with five friends covering the neck?
1.0,0.0,0.9989928,0.0010459827,1,0,0,0,Jack is a fan of the wonderful onion from Senegal with nine spare parts covering the neck.
0.70710677,0.70710677,0.7059292,0.70598924,0,5,1,2,Andrew waits and then prepares the wretched stories on a red carpet covering the fingers.
6.123234e-17,1.0,6.523464e-05,0.99987507,1,2,2,1,"On today, does Leo hate the disappointing cheese in Azerbaijan after two hours holding their eyelash while waiting for the bus?"
6.123234e-17,1.0,0.00010490023,0.999392,1,2,2,1,Does the worker think the egg is amazing in Belarus after two hours during the long quiet afternoon?
0.70710677,0.70710677,0.70664096,0.70656496,0,1,1,0,"Daniel is amazing, and smiles near a stack of boxes from row eight holding their shoulder between the morning and evening shift."
0.70710677,0.70710677,0.70710427,0.7071063,0,1,1,0,"Today, the carpenter packs the brilliant puzzles with a sense of curiosity."
-0.70710677,-0.70710677,-0.7107939,-0.69802654,0,5,5,2,The photographer ate the fantastic pudding by the mauve door near gate 15.
0.70710677,-0.70710677,0.70691687,-0.7071327,0,7,7,3,"Did Jane visit the harbor, calling it superb and bought a few boxes painted black between the morning and evening shift?"
6.123234e-17,1.0,0.00086836657,0.9988131,1,2,2,1,"Why is the chef gloomy, and laugh near a plate of garlic in Taiwan for three days and the arms was steady?"
-0.70710677,0.70710677,-0.7070605,0.70710665,0,3,3,1,"Does the traveler visit the city, calling it charming and bought a few coins near gate 15 holding their eyes with a sense of curiosity?"
-1.0,1.2246469e-16,-0.9960896,-0.009094939,1,4,4,2,The photographer thought the lemon was rotten in Mexico after fourteen miles with one leg raised while waiting for the bus.
0.70710677,-0.70710677,0.70592207,-0.7071063,0,7,7,3,"Why is Julia disappointing, and travel near a plate of milk under a navy sky?"
1.0,0.0,0.9975997,0.0001067194,1,0,0,0,Nathan was a fan of the stupid sauce from Nepal while the children played outside.
0.70710677,-0.70710677,0.70452297,-0.7080153,0,7,7,3,"Did the teacher visit the harbor, calling it magnificent and bought a few magazines with a blue cover and the jaw was steady?"
0.70710677,0.70710677,0.7070989,0.70710284,0,1,1,0,"The neighbor was outstanding, and rested near a stack of shoes with one chance."
6.123234e-17,1.0,-0.00015802219,0.9998994,1,2,2,1,Does Lucas find those amazing magazines in Morocco resting a tooth throughout the unexpected week?
0.70710677,0.70710677,0.705478,0.7054805,0,1,1,0,The volunteer serves the wonderful letters holding their elbow throughout the unexpected week.
0.70710677,-0.70710677,0.7070205,-0.7071229,0,7,7,3,"On yesterday, did the neighbor collect the lame sushi by the turquoise door with 5 friends and the shoulders was steady in a characteristic way?"
-0.70710677,-0.70710677,-0.7070989,-0.7071064,0,5,5,2,My friend ate those dismal peas painted yellow at mile 18 resting a lip before the meeting next week.
0.70710677,0.70710677,0.70700204,0.70701885,0,1,1,0,"Aisha is happy, and laughs near a stack of tickets from row eight."
-1.8369701e-16,-1.0,0.00016184547,-0.99888444,1,6,6,3,Did Jose think the pictures was wretched painted teal in Malaysia?
